,StateName,DistrictName,BlockName,VillageName,Contaminents
451,KARNATAKA,SHIMOGA,SHIMOGA,LINGAPURA,"Fluoride : 1.100, Iron : 0.400, Chloride : 350.000, Nitrate : 65.000, Hardness : 400.000"
452,KARNATAKA,SHIMOGA,SHIMOGA,SIDDAMMAJIHOSUR,"Fluoride : 1.000, Iron : 0.300, Chloride : 250.000, Nitrate : 50.000, Hardness : 600.000"
453,KARNATAKA,SHIMOGA,SHIMOGA,SIDDAMMAJIHOSUR,"Fluoride : 1.000, Iron : 0.400, Nitrate : 60.000, Hardness : 300.000, Residual Chlorine : 0.400"
454,KARNATAKA,SHIMOGA,SHIMOGA,UMBLEBYLU,"Fluoride : 1.000, Iron : 0.350, Chloride : 250.000, Nitrate : 0.500, Hardness : 350.000"
455,KARNATAKA,SHIMOGA,SHIMOGA,UMBLEBYLU,"Fluoride : 0.500, Iron : 0.200, Chloride : 400.000, Nitrate : 70.000, Hardness : 400.000"
456,KARNATAKA,SHIMOGA,SHIMOGA,UMBLEBYLU,"Iron : 30.000, Fluoride : 1.000, Chloride : 250.000, Nitrate : 50.000, Hardness : 400.000"
457,KARNATAKA,SHIMOGA,SORAB,AGASANAHALLI,"Fluoride : 1.100, Iron : 0.300, Chloride : 300.000, Nitrate : 50.000, Hardness : 400.000"
458,KARNATAKA,SHIMOGA,SORAB,DWARALLI,"Fluoride : 1.200, Iron : 0.300, Chloride : 400.000, Nitrate : 50.000, Hardness : 500.000"
459,KARNATAKA,SHIMOGA,SORAB,MUGURU,"Fluoride : 1.100, Iron : 0.400, Chloride : 430.000, Nitrate : 60.000, Hardness : 450.000"
460,KARNATAKA,SHIMOGA,SORAB,TORAVANDA,"Fluoride : 1.000, Iron : 0.400, Chloride : 400.000, Nitrate : 55.000, Hardness : 600.000"
461,KARNATAKA,SHIMOGA,SORAB,ANAVATTI,"Fluoride : 1.300, Iron : 0.400, Chloride : 350.000, Nitrate : 50.000, Magnesium : 40.000, Manganese : 0.200, Hardness : 400.000"
462,KARNATAKA,SHIMOGA,SORAB,ANAVATTI,"Fluoride : 1.200, Iron : 0.400, Chloride : 400.000, Nitrate : 60.000, Hardness : 500.000"
463,KARNATAKA,SHIMOGA,SORAB,ANAVATTI,"Fluoride : 1.400, Iron : 0.500, Chloride : 300.000, Nitrate : 55.000, Hardness : 450.000"
464,KARNATAKA,SHIMOGA,SORAB,ANAVATTI,"Fluoride : 0.700, Iron : 0.450, Chloride : 400.000, Nitrate : 65.000, Hardness : 350.000"
465,KARNATAKA,SHIMOGA,SORAB,BHARANAGI,"Fluoride : 1.150, Iron : 0.500, Chloride : 380.000, Nitrate : 45.000, Hardness : 350.000"
466,KARNATAKA,SHIMOGA,SORAB,YALIWALA,"Fluoride : 1.200, Iron : 0.300, Chloride : 460.000, Nitrate : 55.000"
467,KARNATAKA,SHIMOGA,SORAB,YALIWALA,"Fluoride : 1.300, Iron : 0.300, Chloride : 410.000, Nitrate : 60.000, Hardness : 400.000"
468,KARNATAKA,SHIMOGA,SORAB,KAMARURU,"Fluoride : 1.100, Iron : 0.300, Chloride : 300.000, Nitrate : 60.000, Hardness : 410.000"
469,KARNATAKA,SHIMOGA,SORAB,MAVINABALLIKOPPA,"Fluoride : 1.000, Iron : 0.300, Chloride : 380.000, Nitrate : 50.000, Hardness : 520.000"
470,KARNATAKA,SHIMOGA,SORAB,NERCHI,"Fluoride : 1.200, Iron : 0.400, Chloride : 370.000, Nitrate : 45.000, Hardness : 500.000"
471,KARNATAKA,SHIMOGA,SORAB,BILAVANI,"Fluoride : 1.400, Iron : 0.300, Chloride : 390.000, Nitrate : 60.000"
472,KARNATAKA,SHIMOGA,SORAB,CHATRADAHALLI,"Fluoride : 1.000, Iron : 0.350, Chloride : 380.000, Hardness : 480.000"
473,KARNATAKA,SHIMOGA,SORAB,GERKOPPA,"Fluoride : 1.000, Iron : 0.300, Chloride : 400.000, Nitrate : 50.000, Hardness : 420.000"
474,KARNATAKA,SHIMOGA,SORAB,KOLAGUNASI,"Fluoride : 1.100, Iron : 0.400, Chloride : 380.000"
475,KARNATAKA,SHIMOGA,SORAB,ANDAVALLI,"Fluoride : 1.400, Iron : 0.300, Chloride : 450.000, Nitrate : 45.000, Hardness : 460.000, Residual Chlorine : 0.200"
476,KARNATAKA,SHIMOGA,SORAB,BADADHABAILU,"Fluoride : 1.000, Iron : 0.300, Chloride : 410.000, Nitrate : 48.000, Hardness : 500.000"
477,KARNATAKA,SHIMOGA,SORAB,BASTIKOPPA,"Fluoride : 1.000, Iron : 0.300, Chloride : 410.000, Nitrate : 50.000, Hardness : 540.000, Residual Chlorine : 0.200"
478,KARNATAKA,SHIMOGA,SORAB,CHANDRAGUTTI,"Fluoride : 1.000, Iron : 0.350, Chloride : 410.000, Nitrate : 55.000, Hardness : 520.000"
479,KARNATAKA,SHIMOGA,SORAB,HOLEMARURU,"Fluoride : 1.300, Iron : 0.300, Chloride : 430.000, Nitrate : 80.000, Hardness : 430.000, Residual Chlorine : 0.200"
480,KARNATAKA,SHIMOGA,SORAB,KATAVAYI,"Fluoride : 1.100, Iron : 0.300, Chloride : 450.000, Nitrate : 55.000, Hardness : 480.000, Residual Chlorine : 0.200"
481,KARNATAKA,SHIMOGA,SORAB,TORANAKOPPA,"Fluoride : 1.200, Iron : 0.300, Chloride : 480.000, Nitrate : 60.000, Hardness : 410.000, Residual Chlorine : 0.200"
482,KARNATAKA,SHIMOGA,SORAB,CHITTUR,"Fluoride : 1.300, Iron : 0.400, Chloride : 420.000, Nitrate : 60.000, Hardness : 410.000"
483,KARNATAKA,SHIMOGA,SORAB,INDIHALLI,"Fluoride : 1.300, Iron : 0.300, Chloride : 390.000, Nitrate : 70.000"
484,KARNATAKA,SHIMOGA,SORAB,INDIHALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 410.000, Nitrate : 60.000, Hardness : 410.000"
485,KARNATAKA,SHIMOGA,SORAB,INDIHALLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 460.000, Nitrate : 50.000, Hardness : 420.000"
486,KARNATAKA,SHIMOGA,SORAB,BASURU,"Fluoride : 1.400, Iron : 0.400, Chloride : 400.000, Nitrate : 65.000, Hardness : 400.000, Residual Chlorine : 0.200"
487,KARNATAKA,SHIMOGA,SORAB,BOMMANAHALLI,"Fluoride : 1.100, Iron : 0.300, Chloride : 430.000, Nitrate : 60.000, Hardness : 500.000, Residual Chlorine : 0.200"
488,KARNATAKA,SHIMOGA,SORAB,BOMMANAHALLI,"Fluoride : 1.100, Iron : 0.400, Chloride : 420.000, Nitrate : 45.000, Hardness : 450.000, Residual Chlorine : 0.300"
489,KARNATAKA,SHIMOGA,SORAB,DYAVANAHALLI,"Fluoride : 1.100, Iron : 0.400, Chloride : 420.000, Nitrate : 45.000, Hardness : 450.000, Residual Chlorine : 0.200"
490,KARNATAKA,SHIMOGA,SORAB,JADDIHALLI,"Fluoride : 1.100, Iron : 0.400, Chloride : 430.000, Nitrate : 45.000, Hardness : 430.000, Residual Chlorine : 0.250"
491,KARNATAKA,SHIMOGA,SORAB,KULAGA,"Iron : 0.500, Chloride : 390.000, Nitrate : 60.000, Hardness : 410.000, Residual Chlorine : 0.200"
492,KARNATAKA,SHIMOGA,SORAB,PUTTANAHALLI,"Fluoride : 1.300, Iron : 0.400, Chloride : 430.000, Nitrate : 50.000, Hardness : 390.000, Residual Chlorine : 0.250"
493,KARNATAKA,SHIMOGA,SORAB,SAMPAGODU,"Fluoride : 1.300, Iron : 0.400, Chloride : 430.000, Nitrate : 45.000, Hardness : 480.000, Residual Chlorine : 0.200"
494,KARNATAKA,SHIMOGA,SORAB,BELAVANTANAKOPPA,"Fluoride : 1.000, Iron : 0.400, Chloride : 420.000, Nitrate : 75.000, Hardness : 460.000, Residual Chlorine : 0.200"
495,KARNATAKA,SHIMOGA,SORAB,BELAVANTANAKOPPA,"Fluoride : 0.600, Iron : 0.700, Chloride : 500.000, Nitrate : 50.000"
496,KARNATAKA,SHIMOGA,SORAB,ENNEKOPPA,"Fluoride : 1.100, Iron : 0.400, Chloride : 440.000, Nitrate : 50.000, Hardness : 450.000, Residual Chlorine : 0.200"
497,KARNATAKA,SHIMOGA,SORAB,KAMANAVALLI,"Fluoride : 1.200, Iron : 0.300, Chloride : 410.000, Nitrate : 55.000, Hardness : 480.000, Residual Chlorine : 0.200"
498,KARNATAKA,SHIMOGA,SORAB,TEVARATEPPA,"Fluoride : 1.000, Iron : 0.500, Chloride : 430.000, Nitrate : 45.000, Hardness : 560.000, Residual Chlorine : 0.200"
499,KARNATAKA,SHIMOGA,SORAB,VRUTTIKOPPA,"Fluoride : 1.300, Iron : 0.500, Chloride : 400.000, Nitrate : 45.000, Hardness : 500.000, Residual Chlorine : 0.300"
500,KARNATAKA,SHIMOGA,SORAB,GENDLA,"Fluoride : 1.000, Chloride : 440.000, Nitrate : 50.000, Hardness : 410.000"
501,KARNATAKA,SHIMOGA,SORAB,GENDLA,"Fluoride : 1.100, Iron : 0.400, Chloride : 400.000, Nitrate : 45.000, Hardness : 300.000"
502,KARNATAKA,SHIMOGA,SORAB,GENDLA,"Fluoride : 1.200, Iron : 0.400, Chloride : 300.000, Nitrate : 50.000, Hardness : 410.000"
503,KARNATAKA,SHIMOGA,SORAB,BALLIBAILU,"Fluoride : 1.300, Iron : 0.300, Chloride : 400.000, Nitrate : 60.000, Hardness : 550.000, Residual Chlorine : 0.200"
504,KARNATAKA,SHIMOGA,SORAB,DUGGALI,"Fluoride : 1.000, Iron : 0.400, Chloride : 430.000, Nitrate : 70.000, Hardness : 520.000, Residual Chlorine : 0.200"
505,KARNATAKA,SHIMOGA,SORAB,GAMBEHALLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 400.000, Nitrate : 60.000, Hardness : 500.000, Residual Chlorine : 0.300"
506,KARNATAKA,SHIMOGA,SORAB,GAMBEHALLI,"Fluoride : 1.300, Iron : 0.400, Nitrate : 45.000, Hardness : 410.000, Residual Chlorine : 0.300"
507,KARNATAKA,SHIMOGA,SORAB,GUDUVI,"Fluoride : 1.000, Iron : 0.300, Chloride : 390.000, Nitrate : 65.000, Hardness : 410.000, Residual Chlorine : 0.200"
508,KARNATAKA,SHIMOGA,SORAB,HOSURU,"Fluoride : 1.000, Iron : 0.300, Chloride : 420.000, Nitrate : 60.000, Hardness : 430.000, Residual Chlorine : 0.300"
509,KARNATAKA,SHIMOGA,SORAB,HULEMARADI,"Fluoride : 1.100, Iron : 0.400, Chloride : 430.000, Nitrate : 45.000, Hardness : 450.000, Residual Chlorine : 0.300"
510,KARNATAKA,SHIMOGA,SORAB,KADEGADDHE,"Fluoride : 1.000, Iron : 0.400, Chloride : 430.000, Nitrate : 45.000, Hardness : 530.000, Residual Chlorine : 0.300"
511,KARNATAKA,SHIMOGA,SORAB,KALLAMBI,"Iron : 0.400, Chloride : 430.000, Nitrate : 45.000, Hardness : 580.000, Residual Chlorine : 0.400"
512,KARNATAKA,SHIMOGA,SORAB,TYAVAGODU,"Fluoride : 1.000, Iron : 0.500, Chloride : 440.000, Nitrate : 60.000, Hardness : 510.000, Residual Chlorine : 0.200"
513,KARNATAKA,SHIMOGA,SORAB,GANGOLLI,"Iron : 0.500, Chloride : 430.000, Nitrate : 45.000, Hardness : 470.000, Residual Chlorine : 0.300"
514,KARNATAKA,SHIMOGA,SORAB,GANGOLLI,"Fluoride : 1.300, Iron : 0.500, Chloride : 420.000, Nitrate : 70.000, Hardness : 480.000, Residual Chlorine : 0.200"
515,KARNATAKA,SHIMOGA,SORAB,GINIVALA,"Fluoride : 1.000, Iron : 0.450, Chloride : 390.000, Nitrate : 45.000, Hardness : 450.000, Residual Chlorine : 0.200"
516,KARNATAKA,SHIMOGA,SORAB,GINIVALA,"Fluoride : 1.200, Iron : 0.400, Chloride : 310.000, Nitrate : 80.000, Hardness : 380.000, Residual Chlorine : 0.300"
517,KARNATAKA,SHIMOGA,SORAB,GINIVALA ODDIGERE,"Fluoride : 1.100, Iron : 0.500, Chloride : 370.000, Nitrate : 55.000, Hardness : 410.000, Residual Chlorine : 0.300"
518,KARNATAKA,SHIMOGA,SORAB,GINIVALA SIDDIGERE,"Fluoride : 1.300, Iron : 0.400, Chloride : 380.000, Nitrate : 50.000, Hardness : 350.000, Residual Chlorine : 0.200"
519,KARNATAKA,SHIMOGA,SORAB,HANCHI,"Fluoride : 1.300, Iron : 0.400, Chloride : 420.000, Nitrate : 65.000, Hardness : 430.000, Residual Chlorine : 0.200"
520,KARNATAKA,SHIMOGA,SORAB,HANCHI TANDA,"Fluoride : 1.100, Iron : 0.400, Chloride : 300.000, Nitrate : 55.000, Hardness : 410.000, Residual Chlorine : 0.500"
521,KARNATAKA,SHIMOGA,SORAB,HIREMAGADI,"Fluoride : 1.000, Iron : 0.300, Chloride : 380.000, Nitrate : 45.000, Hardness : 460.000, Residual Chlorine : 0.200"
522,KARNATAKA,SHIMOGA,SORAB,ANKANAVALLI,"Fluoride : 1.100, Iron : 0.350, Chloride : 300.000, Nitrate : 45.000, Sulphates : 200.000, Calcium : 100.000, Hardness : 410.000, Residual Chlorine : 0.300"
523,KARNATAKA,SHIMOGA,SORAB,GUNJANURU,"Fluoride : 1.400, Iron : 0.400, Chloride : 310.000, Nitrate : 50.000, Sulphates : 200.000, Calcium : 150.000, Hardness : 450.000, Residual Chlorine : 0.250"
524,KARNATAKA,SHIMOGA,SORAB,HECHE,"Fluoride : 1.000, Iron : 0.350, Chloride : 420.000, Nitrate : 45.000, Sulphates : 250.000, Calcium : 100.000, Hardness : 350.000, Residual Chlorine : 0.250"
525,KARNATAKA,SHIMOGA,SORAB,HOSAKOPPA,"Fluoride : 1.200, Iron : 0.350, Chloride : 400.000, Nitrate : 45.000, Sulphates : 100.000, Calcium : 150.000, Hardness : 410.000, Residual Chlorine : 0.350"
526,KARNATAKA,SHIMOGA,SORAB,HOSAKOPPA,"Fluoride : 1.000, Iron : 0.300, Chloride : 420.000, Nitrate : 45.000, Sulphates : 200.000, Calcium : 75.000, Hardness : 400.000, Residual Chlorine : 0.250"
527,KARNATAKA,SHIMOGA,SORAB,HULTIKOPPA,"Fluoride : 1.000, Iron : 0.400, Chloride : 460.000, Nitrate : 50.000, Sulphates : 250.000, Calcium : 150.000, Hardness : 510.000, Residual Chlorine : 0.350"
528,KARNATAKA,SHIMOGA,SORAB,HULTIKOPPA,"Fluoride : 1.000, Iron : 0.400, Chloride : 410.000, Sulphates : 300.000, Hardness : 500.000, Residual Chlorine : 0.300"
529,KARNATAKA,SHIMOGA,SORAB,KONANAMANE,"Fluoride : 1.000, Iron : 0.350, Chloride : 430.000, Nitrate : 50.000, Sulphates : 300.000, Calcium : 100.000, Hardness : 300.000, Residual Chlorine : 0.300"
530,KARNATAKA,SHIMOGA,SORAB,TANDIGE,"Fluoride : 1.100, Iron : 0.400, Chloride : 510.000, Nitrate : 45.000, Sulphates : 200.000, Calcium : 125.000, Hardness : 410.000, Residual Chlorine : 0.350"
531,KARNATAKA,SHIMOGA,SORAB,CHIKKCHOWTI,"Fluoride : 1.500, Iron : 0.300, Chloride : 400.000, Nitrate : 75.000, Sulphates : 250.000, Hardness : 350.000, Residual Chlorine : 0.350"
532,KARNATAKA,SHIMOGA,SORAB,HIRECHWATI,"Fluoride : 1.300, Iron : 0.350, Chloride : 430.000, Nitrate : 55.000, Sulphates : 200.000, Hardness : 480.000, Residual Chlorine : 0.200"
533,KARNATAKA,SHIMOGA,SORAB,HURALI,"Fluoride : 1.300, Iron : 0.350, Chloride : 430.000, Nitrate : 50.000, Sulphates : 350.000, Hardness : 520.000, Residual Chlorine : 0.250"
534,KARNATAKA,SHIMOGA,SORAB,HURALIKOPPA,"Fluoride : 1.000, Iron : 0.500, Chloride : 440.000, Nitrate : 45.000, Sulphates : 300.000, Hardness : 500.000, Residual Chlorine : 0.350"
535,KARNATAKA,SHIMOGA,SORAB,KODIHALLI,"Fluoride : 1.200, Iron : 0.400, Chloride : 410.000, Nitrate : 50.000, Sulphates : 300.000, Hardness : 530.000, Residual Chlorine : 0.300"
536,KARNATAKA,SHIMOGA,SORAB,B INDUVALLI,"Fluoride : 1.300, Iron : 0.350, Chloride : 380.000, Nitrate : 50.000, Sulphates : 200.000, Calcium : 100.000, Hardness : 520.000, Residual Chlorine : 0.300"
537,KARNATAKA,SHIMOGA,SORAB,CHIKKACHAVI,"Fluoride : 1.200, Iron : 0.400, Chloride : 420.000, Nitrate : 45.000, Sulphates : 250.000, Calcium : 100.000, Hardness : 510.000, Residual Chlorine : 0.300"
538,KARNATAKA,SHIMOGA,SORAB,HESARI,"Fluoride : 1.000, Iron : 0.500, Chloride : 380.000, Nitrate : 50.000, Sulphates : 250.000, Calcium : 100.000, Hardness : 580.000, Residual Chlorine : 0.400"
539,KARNATAKA,SHIMOGA,SORAB,HESARI,"Fluoride : 1.500, Iron : 0.500, Chloride : 400.000, Nitrate : 45.000, Sulphates : 200.000, Calcium : 100.000, Hardness : 500.000, Residual Chlorine : 0.300"
540,KARNATAKA,SHIMOGA,SORAB,HIREKACHAVI,"Fluoride : 1.000, Iron : 0.500, Chloride : 430.000, Nitrate : 50.000, Sulphates : 400.000, Calcium : 200.000, Hardness : 520.000, Residual Chlorine : 0.400"
541,KARNATAKA,SHIMOGA,SORAB,HUNAVALLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 370.000, Nitrate : 50.000, Sulphates : 300.000, Calcium : 100.000, Hardness : 550.000, Residual Chlorine : 0.250"
542,KARNATAKA,SHIMOGA,SORAB,INDUVALLI,"Fluoride : 1.100, Iron : 0.400, Chloride : 390.000, Nitrate : 45.000, Sulphates : 250.000, Calcium : 75.000, Hardness : 430.000, Residual Chlorine : 0.200"
543,KARNATAKA,SHIMOGA,SORAB,BANGASANA,"Fluoride : 1.100, Iron : 0.350, Chloride : 410.000, Nitrate : 45.000, Hardness : 400.000, Residual Chlorine : 0.250"
544,KARNATAKA,SHIMOGA,SORAB,JADE,"Fluoride : 1.300, Iron : 0.500, Chloride : 470.000, Nitrate : 60.000, Hardness : 520.000, Residual Chlorine : 0.200"
545,KARNATAKA,SHIMOGA,SORAB,KALIGERE,"Fluoride : 1.300, Iron : 0.500, Chloride : 450.000, Hardness : 530.000, Residual Chlorine : 0.300"
546,KARNATAKA,SHIMOGA,SORAB,KALIGERE,"Fluoride : 1.100, Iron : 0.500, Chloride : 470.000, Nitrate : 45.000, Hardness : 350.000, Residual Chlorine : 0.200"
547,KARNATAKA,SHIMOGA,SORAB,YADAGOPPA,"Fluoride : 1.100, Iron : 0.400, Chloride : 420.000, Nitrate : 50.000, Hardness : 410.000, Residual Chlorine : 0.300"
548,KARNATAKA,SHIMOGA,SORAB,KATUVALLI,"Fluoride : 1.000, Iron : 0.400, Chloride : 370.000, Nitrate : 50.000, Hardness : 420.000"
549,KARNATAKA,SHIMOGA,SORAB,KATUVALLI,"Fluoride : 1.000, Iron : 0.300, Chloride : 410.000, Nitrate : 65.000, Hardness : 410.000"
550,KARNATAKA,SHIMOGA,SORAB,KATUVALLI,"Fluoride : 1.100, Iron : 0.400, Chloride : 300.000, Hardness : 400.000"
551,KARNATAKA,SHIMOGA,SORAB,KUBATUR,"Fluoride : 1.000, Iron : 0.500, Chloride : 300.000, Nitrate : 50.000, Hardness : 400.000"
552,KARNATAKA,SHIMOGA,SORAB,KUBATUR,"Fluoride : 1.300, Chloride : 450.000, Nitrate : 60.000, Hardness : 500.000"
553,KARNATAKA,SHIMOGA,SORAB,KUBATUR,"Fluoride : 0.700, Iron : 0.600, Chloride : 600.000, Nitrate : 45.000, Hardness : 500.000"
554,KARNATAKA,SHIMOGA,SORAB,KUBATUR,"Fluoride : 0.700, Iron : 0.300, Chloride : 300.000, Hardness : 500.000"
555,KARNATAKA,SHIMOGA,SORAB,KUBATUR,"Fluoride : 1.400, Iron : 0.500, Chloride : 350.000, Nitrate : 60.000, Hardness : 300.000"
556,KARNATAKA,SHIMOGA,SORAB,LAKAVALLI,"Fluoride : 1.100, Iron : 0.500, Chloride : 300.000, Nitrate : 50.000, Copper : 1.300, Hardness : 400.000"
557,KARNATAKA,SHIMOGA,SORAB,LAKAVALLI,"Fluoride : 1.400, Iron : 0.300, Chloride : 400.000, Nitrate : 60.000, Copper : 1.400, Hardness : 300.000"
558,KARNATAKA,SHIMOGA,SORAB,LAKAVALLI,"Fluoride : 1.200, Iron : 0.400, Chloride : 350.000, Nitrate : 55.000, Hardness : 500.000"
559,KARNATAKA,SHIMOGA,SORAB,LAKAVALLI,"Fluoride : 1.300, Iron : 0.400, Chloride : 600.000, Nitrate : 65.000, Hardness : 450.000"
560,KARNATAKA,SHIMOGA,SORAB,MALAPURA,"Fluoride : 1.400, Iron : 0.300, Chloride : 380.000, Nitrate : 60.000, Hardness : 390.000"
561,KARNATAKA,SHIMOGA,SORAB,NERALAGI,"Fluoride : 1.200, Iron : 0.500, Chloride : 300.000, Alkalinity : 400.000, Hardness : 500.000"
562,KARNATAKA,SHIMOGA,SORAB,KUPPAGADDE,"Fluoride : 1.100, Iron : 0.300, Chloride : 430.000, Nitrate : 45.000, Hardness : 500.000, Residual Chlorine : 0.200"
563,KARNATAKA,SHIMOGA,SORAB,MALEKOPPA,"Fluoride : 1.100, Iron : 0.500, Chloride : 370.000, Nitrate : 70.000, Hardness : 430.000, Residual Chlorine : 0.200"
564,KARNATAKA,SHIMOGA,SORAB,MALEKOPPA,"Fluoride : 1.300, Iron : 0.350, Chloride : 380.000, Nitrate : 50.000, Hardness : 470.000, Residual Chlorine : 0.200"
565,KARNATAKA,SHIMOGA,SORAB,T G KOPPA,"Fluoride : 1.100, Iron : 0.450, Chloride : 300.000, Nitrate : 55.000, Hardness : 510.000, Residual Chlorine : 0.200"
566,KARNATAKA,SHIMOGA,SORAB,T G KOPPA,"Fluoride : 1.100, Iron : 0.300, Chloride : 310.000, Nitrate : 60.000, Hardness : 300.000, Residual Chlorine : 0.200"
567,KARNATAKA,SHIMOGA,SORAB,MUDI,"Fluoride : 1.100, Iron : 0.350, Chloride : 300.000, Nitrate : 65.000, Hardness : 360.000, Residual Chlorine : 0.200"
568,KARNATAKA,SHIMOGA,SORAB,NELLIKOPPA,"Fluoride : 1.500, Iron : 0.350, Chloride : 390.000, Nitrate : 50.000, Hardness : 410.000, Residual Chlorine : 0.200"
569,KARNATAKA,SHIMOGA,SORAB,BANDAGI,"Fluoride : 1.200, Iron : 0.500, Chloride : 400.000, Nitrate : 45.000, Hardness : 430.000, Residual Chlorine : 0.200"
570,KARNATAKA,SHIMOGA,SORAB,HARALAGI,"Fluoride : 1.300, Iron : 0.500, Chloride : 420.000, Hardness : 410.000, Residual Chlorine : 0.200"
571,KARNATAKA,SHIMOGA,SORAB,KAKKARASI,"Fluoride : 1.100, Iron : 0.500, Chloride : 420.000, Nitrate : 45.000, Hardness : 450.000, Residual Chlorine : 0.300"
572,KARNATAKA,SHIMOGA,SORAB,MUTUGUPPE,"Fluoride : 1.300, Iron : 0.300, Chloride : 480.000, Nitrate : 45.000, Hardness : 510.000, Residual Chlorine : 0.200"
573,KARNATAKA,SHIMOGA,SORAB,TATTIGERE,"Fluoride : 1.300, Iron : 0.500, Chloride : 410.000, Residual Chlorine : 30.000, Hardness : 520.000"
574,KARNATAKA,SHIMOGA,SORAB,BANADAKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 280.000, Nitrate : 20.000, TDS : 820.000, Sulphates : 140.000, Hardness : 360.000"
575,KARNATAKA,SHIMOGA,SORAB,CHILANURU,"Fluoride : 0.500, Iron : 0.300, Chloride : 230.000, Nitrate : 25.000, TDS : 790.000, Sulphates : 170.000, Hardness : 350.000"
576,KARNATAKA,SHIMOGA,SORAB,NISARANI,"Fluoride : 1.000, Iron : 0.500, Chloride : 250.000, Nitrate : 40.000, TDS : 830.000, Sulphates : 150.000, Hardness : 300.000"
577,KARNATAKA,SHIMOGA,SORAB,HOSALLI,"Fluoride : 1.200, Iron : 0.500, Chloride : 600.000, Nitrate : 45.000, Hardness : 300.000"
578,KARNATAKA,SHIMOGA,SORAB,SAMANAVALLI,"Fluoride : 1.300, Iron : 0.300, Chloride : 430.000, Hardness : 400.000"
579,KARNATAKA,SHIMOGA,SORAB,TUNDURU,"Fluoride : 1.100, Iron : 0.400, Chloride : 420.000, Nitrate : 50.000, Hardness : 450.000"
580,KARNATAKA,SHIMOGA,SORAB,ALAHALLI,"Fluoride : 1.500, Iron : 0.500, Chloride : 400.000, Nitrate : 65.000, Hardness : 560.000, Residual Chlorine : 0.250"
581,KARNATAKA,SHIMOGA,SORAB,BANKOLLI,"Fluoride : 1.100, Iron : 0.400, Chloride : 450.000, Nitrate : 50.000, Hardness : 460.000, Residual Chlorine : 0.200"
582,KARNATAKA,SHIMOGA,SORAB,KODIKOPPA,"Fluoride : 1.200, Iron : 0.400, Chloride : 430.000, Hardness : 530.000, Residual Chlorine : 0.200"
583,KARNATAKA,SHIMOGA,SORAB,TALAGADDI,"Fluoride : 1.150, Iron : 0.350, Chloride : 420.000, Nitrate : 65.000, Hardness : 560.000, Residual Chlorine : 0.200"
584,KARNATAKA,SHIMOGA,SORAB,CHIKKIDAKODU,"Fluoride : 1.500, Iron : 0.300, Chloride : 400.000, Nitrate : 45.000, Hardness : 500.000"
585,KARNATAKA,SHIMOGA,SORAB,HUNASAVALLI,"Fluoride : 1.300, Iron : 0.400, Chloride : 300.000, Nitrate : 50.000, Hardness : 300.000"
586,KARNATAKA,SHIMOGA,SORAB,HUNASAVALLI,"Fluoride : 1.300, Iron : 0.500, Chloride : 430.000, Nitrate : 64.000, Hardness : 410.000"
587,KARNATAKA,SHIMOGA,SORAB,KALLAKOPPA,"Fluoride : 1.300, Iron : 0.300, Chloride : 430.000, Nitrate : 60.000, Hardness : 460.000"
588,KARNATAKA,SHIMOGA,SORAB,KAMARURU,"Fluoride : 1.400, Iron : 0.300, Chloride : 420.000, Nitrate : 53.000, Hardness : 500.000"
589,KARNATAKA,SHIMOGA,SORAB,MANGAPURA,"Fluoride : 1.000, Iron : 0.300, Chloride : 400.000, Nitrate : 60.000"
590,KARNATAKA,SHIMOGA,SORAB,TELAGUNDA,"Iron : 3.000, Fluoride : 1.000, Chloride : 400.000, Nitrate : 70.000, Hardness : 410.000"
591,KARNATAKA,SHIMOGA,SORAB,BIDARAGERE,"Fluoride : 1.500, Iron : 0.300, Chloride : 400.000, Nitrate : 65.000, Sulphates : 300.000, Hardness : 450.000, Residual Chlorine : 0.300"
592,KARNATAKA,SHIMOGA,SORAB,CHIKKAVALI,"Fluoride : 1.300, Iron : 0.300, Chloride : 430.000, Nitrate : 50.000, Sulphates : 250.000, Hardness : 520.000, Residual Chlorine : 0.200"
593,KARNATAKA,SHIMOGA,SORAB,GUDDEKOPPA,"Fluoride : 1.300, Iron : 0.350, Chloride : 390.000, Nitrate : 50.000, Sulphates : 300.000, Calcium : 100.000, Hardness : 430.000, Residual Chlorine : 0.250"
594,KARNATAKA,SHIMOGA,SORAB,KUMMURU,"Fluoride : 1.100, Iron : 0.450, Chloride : 400.000, Nitrate : 70.000, Hardness : 510.000, Residual Chlorine : 0.200"
595,KARNATAKA,SHIMOGA,SORAB,MANCHI,"Fluoride : 1.000, Iron : 0.350, Chloride : 430.000, Nitrate : 60.000, Hardness : 410.000, Residual Chlorine : 0.200"
596,KARNATAKA,SHIMOGA,SORAB,UDRI,"Fluoride : 1.400, Iron : 0.400, Chloride : 380.000, Nitrate : 60.000, Hardness : 500.000, Residual Chlorine : 0.200"
597,KARNATAKA,SHIMOGA,SORAB,UDRI-UADDIGERE,"Fluoride : 1.100, Iron : 0.350, Chloride : 420.000, Magnesium : 0.400, Hardness : 410.000, Residual Chlorine : 0.200"
